,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories
627,7znuVDPDpjh4nkJ_xxb-5Q,Taste of Tucson Downtown,100 S Avenida Del Convento,Tucson,AZ,85745.0,32.220142,-110.985634,5.0,35,1,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'paid'""}","Hotels & Travel, Historical Tours, Walking Tours, Tours, Food Tours, Food, Local Flavor"
639,8rai515c8bCvpVFMsF937w,Abbey Funeral Chapel,3435 N 1st Ave,Tucson,AZ,85719.0,32.2693243,-110.9615067,5.0,6,1,"{'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Local Services, Cremation Services, Funeral Services & Cemeteries"
641,ZmRO0JRZsV7M7hxFycNPpQ,Trinity Diamonds,6070 N Oracle Rd,Tucson,AZ,85704.0,32.316754,-110.975924,5.0,21,1,"{'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': 'None', 'WheelchairAccessible': 'True'}","Watches, Shopping, Jewelry, Local Services, Jewelry Repair"
649,ixj7fzkBZOvwIphmfbyJMg,Purple Penguin Candy Emporium,3392 E 22nd St,Tucson,AZ,85713.0,32.2066779,-110.9205967,5.0,14,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Food, Candy Stores, Specialty Food"
664,F4JtnHdYHaoaKIYxKU1ppw,Houston's Horseback Riding,12801 E Speedway Blvd,Tucson,AZ,85748.0,32.2356063,-110.7151444,5.0,39,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Horseback Riding"
713,fUQs0Zys254Xu01fctbuKw,Hall of Frames,"4811 E Grant Rd, Ste 125",Tucson,AZ,85712.0,32.251692,-110.890795,5.0,7,0,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True'}","Local Services, Art Galleries, Arts & Crafts, Shopping, Printing Services, Framing, Arts & Entertainment"
754,0JCmHQDa5FyRk_ry1J6X4g,Superior Chiropractic,8290 E Broadway Blvd,Tucson,AZ,85710.0,32.2204821,-110.8155944,5.0,6,1,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'AcceptsInsurance': 'True'}","Sports Medicine, Doctors, Health & Medical, Active Life, Massage Therapy, Chiropractors"
760,#NAME?,Foothills Cinemas-Cineplex Odeon,7401 N La Cholla Blvd,Tucson,AZ,85741.0,32.3416302,-111.0151171,5.0,6,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment"
781,-5qdNqCsREZCQpy9HU3sRw,Elsa's Alterations,2713 E Vuelta Rio Viejo,Tucson,AZ,85706.0,32.157725,-110.9319194,5.0,10,1,{'ByAppointmentOnly': 'True'},"Sewing & Alterations, Shopping, Local Services, Bridal"
785,4t7PVNwxhtnYEGIPam-8sA,Mo's Gallery & Fine Framing,3650 E Fort Lowell Rd,Tucson,AZ,85716.0,32.2642477,-110.9149679,5.0,6,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Home Decor, Framing, Glass & Mirrors, Home Services, Local Services, Home & Garden, Arts & Entertainment, Shopping, Shipping Centers, Couriers & Delivery Services, Arts & Crafts, Art Galleries"
791,Ecw2EVo27dfhcFzpaaftOg,Why I Love Where I Live,"267 South Avenida Del Convento, Unit 6",Tucson,AZ,85745.0,32.2181577,-110.9843803,5.0,27,1,"{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'None', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'None', 'ByAppointmentOnly': 'False', 'WiFi': ""u'no'""}","Gift Shops, Fashion, Accessories, Cards & Stationery, Event Planning & Services, Arts & Crafts, Hats, Traditional Clothing, Flowers & Gifts, Souvenir Shops, Women's Clothing, Local Flavor, Shopping"
800,jsAqWUT1tbAI6WXxUg8ZSA,YWCA Corazon Cafe & Catering,525 N Bonita Ave,Tucson,AZ,85745.0,32.2277162,-110.987128,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Caterers, Restaurants, Cultural Center, Cafes, Arts & Entertainment, Event Planning & Services, Local Services, Venues & Event Spaces"
826,NdOgiJ3o3xOkXhO9QKfqTQ,NIHOTO,560 E Fort Lowell Rd,Tucson,AZ,85705.0,32.264572,-110.9625389,5.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Transmission Repair, Automotive, Auto Repair, Oil Change Stations"
844,Zu_3V1mB10ftxTRAZrhNPQ,Brooklyn Bedding,"7865 E Broadway Blvd, #175",Tucson,AZ,85710.0,32.2215008,-110.8246048,5.0,8,1,"{'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None'}","Shopping, Home & Garden, Mattresses"
853,4IH5jXj3iDKFdCOZQSEVnw,HF Coors - Factory Outlet,1600 S Cherrybell Strav,Tucson,AZ,85713.0,32.2028037,-110.9468596,5.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Home & Garden, Home Decor, Kitchen Supplies, Kitchen & Bath, Shopping, Tableware"
879,ndH8YHPUZqFYD-3MfC3Ltw,Rainey's Luggage & Gifts,6172 E Speedway Blvd,Tucson,AZ,85712.0,32.2353423,-110.8606144,5.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Luggage, Shopping"
881,Gx1vpEoqaXpYvvKWvqUySg,Orthodontic Specialists of Tucson,1320 W Ina Rd,Tucson,AZ,85704.0,32.3377202,-110.994474,5.0,11,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Dentists, Health & Medical, Orthodontists"
882,dang7RXO1I4ttXShtfUpqA,Bach's Greenhouse Cactus Nursery,8602 N Thornydale Rd,Tucson,AZ,85742.0,32.361314,-111.043496,5.0,66,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Home & Garden, Nurseries & Gardening, Shopping"
886,jeizWBHYh9bYkf-rey3Ekw,At Lash Studio,"1865 E River Rd, Ste 151",Tucson,AZ,85718.0,32.288101,-110.944524,5.0,29,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True'}","Beauty & Spas, Eyelash Service, Day Spas"
893,NbTNxhZXhPOPUhBFXZ1jLQ,The Blacktop Grill,"8300 N Thornydale Rd, Ste 120",Tucson,AZ,85741.0,32.357595,-111.0463099,5.0,99,1,"{'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False', 'HappyHour': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'Smoking': ""u'no'"", 'WiFi': ""u'free'"", 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Hot Dogs, Food Stands, Nightlife, Mexican, Food, Restaurants, Food Trucks, Bars, Beer Bar, Specialty Food, American (New), Comfort Food"
899,21g5PYg8ODnKeURLJC6Djg,J & J Bicycle,640 N Stone Ave,Tucson,AZ,85705.0,32.2299311,-110.9713872,5.0,26,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Shopping, Bikes, Sporting Goods"
916,9lZedFr6YBpqDLc11A-fQA,Velvet Bow Pet Grooming Southeast,8701 S Kolb Rd,Tucson,AZ,85756.0,32.0925116,-110.8389006,5.0,5,0,{'BusinessAcceptsCreditCards': 'True'},"Pets, Pet Services, Pet Groomers"
917,_0z0kbLOsVpXmSjKWtrc7w,"Brian Mitchell, DDS",5255 E Knight Dr,Tucson,AZ,85712.0,32.2496286,-110.8803485,5.0,18,1,"{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Orthodontists, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"
921,c7wSEHzh1o0xbllFfBocRQ,Cactus Quilt Shop,7921 N Oracle Rd,Tucson,AZ,85704.0,32.3498938,-110.9770373,5.0,7,1,{'BikeParking': 'True'},"Arts & Crafts, Fabric Stores, Shopping"
925,j89CMnRPicO-3TkPE0Hzcw,Bob's Bug Barn,4481 E Irvington Rd,Tucson,AZ,85714.0,32.163451,-110.89693,5.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Automotive"
936,YAVSg3082RqgYrIFKhtlig,Hello Sugar - Tucson,"5460 E Broadway Blvd, Ste 324 Room 102",Tucson,AZ,85711.0,32.2203576,-110.8758851,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Tanning, Sugaring, Beauty & Spas, Waxing, Spray Tanning, Hair Removal"
942,XXRW0yiko-Kt-ODUIgX3Yw,Bonnets Stems & Accessories Inc,2606 N 1st Ave,Tucson,AZ,85719.0,32.2541633,-110.960548,5.0,16,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Home & Garden, Local Services, Hardware Stores, Shopping"
954,84MdQUWpDBuN6txsbMOTgQ,On Time Carpet Service,3633 S Quebec Pl,Tucson,AZ,85730.0,32.227832,-110.943959,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Home Cleaning, Air Duct Cleaning, Home Services, Local Services, Grout Services, Contractors, Tiling, Flooring, Carpeting, Carpet Cleaning"
957,AQdBRwUcsYY_GKkOTjjEEg,The Vanguard Group - Exp Realty,5524 E 4th St,Tucson,AZ,85711.0,32.2303452,-110.8747104,5.0,7,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessAcceptsBitcoin': 'False'}","Home Services, Real Estate, Real Estate Agents, Real Estate Services"
970,bs7ANxMo-z9b3Ctewol-CQ,"Oscar M Pena, DDS, MSD, PC","1605 E River Rd, Ste 151",Tucson,AZ,85718.0,32.2909988,-110.9481954,5.0,10,1,"{'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Dentists, Endodontists, Health & Medical"
984,O4eNpB_7fm19FO1n8Qv8Fg,All American Eyeglass Repair,2001 E Grant Rd,Tucson,AZ,85719.0,32.2504291,-110.942225,5.0,25,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Automotive, Body Shops, Eyewear & Opticians, Shopping"
985,S7VMACijRMLgUie2Dh99uw,DataDrive,3623 N Campbell Ave,Tucson,AZ,85719.0,32.2729938,-110.9442603,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Local Services, Computers, IT Services & Computer Repair"
988,9Iu0AHkZGIqcf3pN0QVUqg,Discount Door Service,1330 W Morning View Dr,Tucson,AZ,85704.0,32.3624136,-110.9946491,5.0,34,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home Services, Garage Door Services, Contractors"
1001,2mZa9qmhUkXYUJ62Iq1_zg,"Jeffrey H DuBois, DDS, PC","6246 E Pima St, Ste 140",Tucson,AZ,85712.0,32.242501,-110.859221,5.0,8,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Pediatric Dentists, Health & Medical, Oral Surgeons, General Dentistry, Dentists"
1007,xA3vkWLwwohPIuEUl9mEjA,Sammy El Sinaloense Hot Dogs,2327 North Country Club Rd,Tucson,AZ,85716.0,32.25020045,-110.9270517,5.0,5,1,"{'BusinessAcceptsCreditCards': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'None'}","Hot Dogs, Restaurants, Street Vendors, Food"
1017,BOeBIWjryCt0EyrlAeqTMA,Meyer Avenue Cafe,353 S Meyer Ave,Tucson,AZ,85701.0,32.2166338,-110.9729938,5.0,5,1,"{'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Cafes"
1021,WNBzOzaTaO_4xjALcTn7Rw,Western National Parks Association,12880 N Vistoso Village Dr,Tucson,AZ,85755.0,32.4400571,-110.9416757,5.0,6,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Jewelry, Local Services, Community Service/Non-Profit, Shopping, Bookstores, Public Services & Government, Local Flavor, Books, Mags, Music & Video, Parks, Active Life"
1058,3I7UuJdYmLjXPxGK154OVw,UAPresents,1020 E University Blvd,Tucson,AZ,85721.0,32.231489,-110.955434,5.0,9,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True'}","Performing Arts, Nightlife, Jazz & Blues, Arts & Entertainment, Opera & Ballet"
1062,lYmEWIx48lVkwGqGe2CUjg,Guyton Chiropractic,"8567 N Silverbell Rd, Ste 211",Tucson,AZ,85743.0,32.3622225,-111.1197355,5.0,10,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Massage Therapy, Chiropractors, Health & Medical"
1066,BulzGHxbON4nyVNSwLLhbA,"Maloney Christopher T, Jr MD",3170 N Swan Rd,Tucson,AZ,85712.0,32.2646308,-110.8905434,5.0,21,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Doctors, Plastic Surgeons, Health & Medical, Beauty & Spas, Medical Spas"
1078,S-a7xsGN0R3cOzftGh42IQ,HomeHappy Cleaning Service,"4560 East Broadway, Ste 208",Tucson,AZ,85711.0,32.22086203,-110.8953482,5.0,34,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Home Cleaning, Office Cleaning, Professional Services, Local Services, Home Organization, Home Services, Carpet Cleaning"
1088,9iFhevm1sXBCHh-wx4wguw,Ramon's Automotive,1721 S 4th Ave,Tucson,AZ,85713.0,32.2007567,-110.9648576,5.0,10,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False'}","Automotive, Commercial Truck Repair, Tires, Auto Customization, Auto Repair, Oil Change Stations, Transmission Repair"
1119,B0WkL720J0N6PjQPmGJ6Ow,Community Extension Programs,7632 N La Cholla Blvd,Tucson,AZ,85741.0,32.3448892,-111.01229,5.0,9,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Local Services, Summer Camps, Education, Preschools, Active Life, Child Care & Day Care"
1120,8oOp3O8AwE04xoSBEgFMlw,Samson and Sons Heating & Cooling,"9420 E Golflinks Rd, Ste 108",Tucson,AZ,85730.0,32.1908892,-110.7919556,5.0,123,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Heating & Air Conditioning/HVAC"
1122,yhnh7vnHGaBKKFCn5FdL8w,F.I.T. Yoga,9101 N Thorndale,Tucson,AZ,85742.0,32.3712188,-111.0474231,5.0,12,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Active Life, Yoga, Fitness & Instruction"
1125,aizCI1zj94HXInuFniPx3Q,Simons Physical Therapy,8703 E Golf Links Rd,Tucson,AZ,85710.0,32.1923883,-110.8065142,5.0,9,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Physical Therapy, Health & Medical"
1134,57U9LoV3ZUTpjUMmceRowA,Aladdin Cleaning and Restoration,"3705 N Runway Dr, Ste 121",Tucson,AZ,85705.0,32.2746408,-111.0083743,5.0,7,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Air Duct Cleaning, Furniture Reupholstery, Home Services, Damage Restoration, Carpet Cleaning, Local Services"
1140,sVteGbiNTm9kJiuOG28g4Q,Discovery Smiles Dentistry,"150 S Houghton Rd, Ste 100",Tucson,AZ,85748.0,32.2189099,-110.7739426,5.0,7,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Health & Medical, Dentists, Cosmetic Dentists"
1178,1ZCrVPt7mM5yGVjh3WB2BA,Sew Perfectly,"595 E Wetmore Rd, Ste J113",Tucson,AZ,85705.0,32.2881545,-110.9625039,5.0,62,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Sewing & Alterations"
1199,SJz7mJeD4NnH7ZF5X8qzvQ,Advanced Energy Therapeutics,1976 N Kolb Rd,Tucson,AZ,85715.0,32.2460929,-110.8466771,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'False'}","Specialty Schools, Professional Services, Reiki, Life Coach, Naturopathic/Holistic, Education, Health & Medical, Doctors"
1200,bRZFJ92SYTANsneTDRziUw,Precision Tool & Construction Supply,4857 E 29th St,Tucson,AZ,85711.0,32.200016,-110.8890532,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Hardware Stores, Home & Garden, Home Services, Shopping, Building Supplies"
1204,TRtcUUdBfO9e7wBoJLH9NA,Thai Chi Foot Massage,"8140 S Houghton Rd, Ste 110",Tucson,AZ,85747.0,32.1039658,-110.7746873,5.0,48,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Beauty & Spas, Massage"
1209,aukEFbMkpUbTC6ak-yYi0g,Brio A Salon,2425 E Broadway Blvd,Tucson,AZ,85719.0,32.22228,-110.935875,5.0,5,0,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False'}","Hair Salons, Beauty & Spas"
1214,KAoWKP-0eT7BwOS2-i4LuA,Clear Cut Coatings,1306 S Avenida Polar,Tucson,AZ,85710.0,32.2054455,-110.8553152,5.0,9,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Flooring, Drywall Installation & Repair, Contractors, Home Services, Roofing, Pressure Washers, Painters, Stucco Services"
1219,zzZqlYfZZIcN02C8SLcuBw,Skyline Printing,1133 N Jones Blvd,Tucson,AZ,85716.0,32.2368345,-110.9206265,5.0,5,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Printing Services, Local Services, Professional Services, Mailbox Centers, Bookbinding, Graphic Design"
1237,LU7WfvB9o5_JSW5IMvGedg,Mission Coffee Imports,606 N 4th Ave,Tucson,AZ,85705.0,32.2293064,-110.9653735,5.0,13,0,"{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True'}","Coffee Roasteries, Food, Coffee & Tea"
1238,RAHO-HBDp9QbhhO0dZNZsg,Wheel Donuts,3860 E Pima St,Tucson,AZ,85716.0,32.243183,-110.909947,5.0,14,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}""}","Restaurants, Donuts, Food"
1267,tYxsIR4UkyinrX4fdSd82Q,Auntie Cathyâ€™s Pet and Home Care Services,3161 W Massingale Rd,Tucson,AZ,85741.0,32.3443255,-111.0353059,5.0,18,1,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}","Home Inspectors, Pet Services, Pets, Dog Walkers, Day Camps, Active Life, Pet Transportation, Pet Boarding, Pet Groomers, Home Services, Pet Sitting, House Sitters"
