,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories
184,FZ7ceUDTdcDKB7M0ptiTDw,Dairy Queen,1051 W Beta St,Green Valley,AZ,85614.0,31.90169478,-110.9864189,3.0,15,1,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'quiet'"", 'DriveThru': 'True'}","Food, Burgers, Ice Cream & Frozen Yogurt, Restaurants, Fast Food"
185,aKcrTHvD7b5Wf778vxBhPA,Pizza Hut,"8140 S Houghton Rd, Ste 180",Tucson,AZ,85747.0,32.10375444,-110.7746873,3.0,24,0,"{'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True'}","Restaurants, Pizza, Italian, Chicken Wings"
191,G80MhPdCYxMeq4hWk7RMtA,Hotel Arizona,181 West Broadway Blvd,Tucson,AZ,85707.0,32.2211754,-110.9746521,2.5,19,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
192,kbLMftopyrdxcoKytiCRIg,El Pollo Loco,5601 E Broadway Blvd,Tucson,AZ,85711.0,32.222034,-110.8729175,3.0,75,1,"{'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'DogsAllowed': 'False', 'Ambience': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Mexican, Fast Food"
193,uxJLa_STy8DcBclSzQCVwQ,Sports Buzz Haircuts,"10180 E Rita Rd, Ste 160",Tucson,AZ,85747.0,32.1021169,-110.7750516,2.5,9,0,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Barbers, Beauty & Spas"
195,eAbG8RYHSukiV4L-dRP2gQ,Vista Feed & Supply,2052 W Sahuarita Rd,Vail,AZ,85641.0,31.9637495,-110.8159536,3.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WheelchairAccessible': 'True'}","Pets, Shopping, Livestock Feed & Supply, Pet Stores"
197,VE-OzA9thb_nyjI87Lwulw,eegee's,1758 E Irvington Rd,Tucson,AZ,85714.0,32.1628925,-110.9452382,3.0,23,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True', 'HasTV': 'True', 'ByAppointmentOnly': 'False'}","Sandwiches, Restaurants, Food, Desserts, Juice Bars & Smoothies, Fast Food"
202,o549VyQpUGK0PJHVMFII8A,Assured Imaging Women's Wellness,7717 N Hartman Ln,Tucson,AZ,85743.0,32.3470579,-111.080605,2.5,9,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'AcceptsInsurance': 'True'}","Diagnostic Imaging, Diagnostic Services, Health & Medical"
205,3jML--7xEZTKMsDUSrEFuw,Verizon,4405 N Oracle Rd,Tucson,AZ,85705.0,32.28675,-110.978771,2.5,33,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '3'}","Shopping, Professional Services, Electronics, Mobile Phones, Home Services, Internet Service Providers"
206,6GNvhO15P0iO7AhIjY6Swg,AT&T Store,"8250 N Cortaro Rd, Ste 170",Tucson,AZ,85743.0,32.35621,-111.091696,2.0,6,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Shopping, Mobile Phones, IT Services & Computer Repair, Mobile Phone Accessories, Local Services, Telecommunications"
216,UjCziQmdwb2NrD-SWiWaAg,SAS Fabrics,5320 E Speedway Blvd,Tucson,AZ,85712.0,32.235664,-110.879104,3.0,53,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'WiFi': ""'no'""}","Shopping, Arts & Crafts, Art Supplies, Fabric Stores"
218,B7tXEz7Je7DXnSkDN5xkEw,D'souza Netley MD,7395 E Tanque Verde Rd,Tucson,AZ,85715.0,32.251126,-110.834792,3.0,6,1,{'ByAppointmentOnly': 'True'},"Health & Medical, Family Practice, Doctors"
221,EO0ZCmJv2ldtmI2E0DF59w,La Mesa RV,3255 E Irvington Rd,Tucson,AZ,85714.0,32.1632524,-110.9229553,2.5,92,1,{'BusinessAcceptsCreditCards': 'True'},"Car Dealers, Auto Parts & Supplies, Automotive, RV Dealers, RV Repair"
223,1VJqGFHEoWauPBVBxnaTpg,Lowe's Home Improvement,1800 West Valencia Rd,Tucson,AZ,85746.0,32.1355297,-111.0046852,2.5,39,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None'}","Shopping, Appliances, Home & Garden, Hardware Stores, Building Supplies, Home Services, Nurseries & Gardening"
225,O7d0FWUZ6cCFtQe61fzDzQ,Panda Express,750 S. Rancho Sahuarita Blvd,Sahuarita,AZ,85629.0,31.9587045,-110.9822936,2.5,45,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Caters': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'DriveThru': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True'}","Fast Food, Chinese, Restaurants"
228,Ie8ACNYrJ3POhoVyuKpqtA,Red Roof Inn Tucson North - Marana,4940 W Ina Rd,Tucson,AZ,85743.0,32.33760667,-111.0698067,2.0,77,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True'}","Hotels, Hotels & Travel, Event Planning & Services"
230,g6beJ1hcWEvCZF0BsxiDmg,Neptune Society,"6781 N Thornydale Rd, Ste 253",Tucson,AZ,85741.0,32.32995,-111.046882,3.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Cremation Services, Funeral Services & Cemeteries, Local Services"
238,imBX5yg4qMLmwgNPxGPveQ,eegee's,3806 E Grant Rd,Tucson,AZ,85716.0,32.25037238,-110.9116029,2.5,25,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'True', 'NoiseLevel': ""u'average'""}","Sandwiches, Restaurants, Desserts, Food, Juice Bars & Smoothies, Fast Food"
253,yFHHCxE1tlJpMBwS4f4bLg,Shell,795 W Via Rancho,Sahuarita,AZ,85629.0,31.9572046,-110.9824849,2.5,15,0,{'BusinessAcceptsCreditCards': 'True'},"Gas Stations, Automotive"
256,leHSYWsQh1HpI7m7kTY0dw,Arizona Pool Restorations,"1870 W Prince Rd, Ste 18",Tucson,AZ,85705.0,32.2732071,-111.0054375,2.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Pool & Hot Tub Service, Active Life, Home Services, Pool Cleaners, Professional Services, Local Services, Contractors"
257,mek1cOKTK6hLLKzmutyqbQ,Western Dental & Orthodontics,3922 N Oracle Rd,Tucson,AZ,85705.0,32.27795,-110.97742,2.0,41,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'AcceptsInsurance': 'True', 'WiFi': ""'no'""}","Pediatric Dentists, Cosmetic Dentists, Orthodontists, Health & Medical, Dentists"
258,zDG3DnTrcup2Q99iBQBg5g,Retina Associates,6561 E Carondelet Dr,Tucson,AZ,85710.0,32.2262124,-110.8531937,3.0,12,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False'}","Retina Specialists, Optometrists, Ophthalmologists, Doctors, Health & Medical"
259,3XBNWli9aU4Db9gOsCvWlA,Jack in the Box,1302 S Kolb Ave,Tucson,AZ,85710.0,32.2052529,-110.8414185,2.5,17,0,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'False'}","Fast Food, Restaurants, Breakfast & Brunch, Mexican, Burgers, Tacos"
261,qQ7FHvkGEMqoPKKXPk4gjA,La Quinta by Wyndham NW Tucson Marana,6020 West Hospitality Rd,Tucson,AZ,85743.0,32.3585874,-111.093308,2.5,67,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'""}","Hotels & Travel, Hotels, Event Planning & Services"
263,ZU05ujldFVN7hPB0-mq3-w,Sierra Pointe Apartments,2350 E Water St,Tucson,AZ,85719.0,32.2517197,-110.9369333,2.0,5,1,{'BusinessAcceptsCreditCards': 'False'},"Apartments, Home Services, Real Estate"
272,yY8lIjjlcm2RLo79Ag3mzw,The UPS Store,899 E Silverlake Rd,Tucson,AZ,85713.0,32.2007238,-110.9575213,2.0,15,0,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Couriers & Delivery Services, Printing Services, Shipping Centers, Notaries"
275,H02oq-DIDxhxxPTt2iyQvg,Papa John's Pizza,1301 W Saint Marys Rd,Tucson,AZ,85745.0,32.2289135,-110.9923788,2.0,10,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Pizza"
278,6ljMqSJNLz2900hJAgyjAA,GEICO Insurance Agent,3255 E Speedway Blvd,Tucson,AZ,85716.0,32.236434,-110.9228,1.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Auto Insurance, Life Insurance, Home & Rental Insurance, Financial Services, Insurance"
281,kSarvPRdd0wkk-3CzzSm1w,Dermatology & Plastic Surgery of Arizona,"698 E Wetmore, Ste 310",Tucson,AZ,85705.0,32.28595,-110.96167,3.0,9,1,{'ByAppointmentOnly': 'True'},"Osteopathic Physicians, Cosmetic Surgeons, Dermatologists, Health & Medical, Doctors"
284,qDAvzOfwQTO71UG1NDW62g,Super 8 by Wyndham Tucson/Grant Road Area AZ,"1550 West Grant Road, I-10 Exit 256",Tucson,AZ,85745.0,32.25133655,-110.998801,2.0,32,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Hotels & Travel, Event Planning & Services"
285,b1nxUFt8ukstKIq-d22icg,Maria's Cafe,3530 S 6th Ave,Tucson,AZ,85713.0,32.1824455,-110.9686183,1.5,6,0,"{'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Mexican"
289,bTbi7hmEp1Uld3Kp_nT8GA,Rincon Pain Management Specialist,1398 N Wilmot Rd,Tucson,AZ,85712.0,32.2396717,-110.8577954,2.0,10,0,{'ByAppointmentOnly': 'True'},"Doctors, Pain Management, Health & Medical"
290,8wLO6ODX5fP32ByVf08s9Q,T-Mobile,"7555 N La Cholla Blvd, Ste 135",Tucson,AZ,85741.0,32.3434783,-111.0133258,2.0,8,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True'}","Mobile Phones, Mobile Phone Accessories, Electronics, Shopping, IT Services & Computer Repair, Telecommunications, Local Services"
291,ciLydXHeKxmvSsYMc4StUw,Pantano Car Wash,1170 N Pantano Rd,Tucson,AZ,85715.0,32.236831,-110.823322,3.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Car Wash"
293,ZPwFVWoiqFOTbnhfSuK-ZQ,Safeway,1767 E Prince Rd,Tucson,AZ,85719.0,32.2736452,-110.9452621,2.0,25,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Flowers & Gifts, Food, Shopping, Grocery, Florists"
309,Jes_SGtqipgHk92AgrBw3Q,Borders,5870 E Broadway Blvd,Tucson,AZ,85711.0,32.2202662,-110.8655052,3.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Books, Mags, Music & Video, Shopping, Videos & Video Game Rental, Bookstores, Music & DVDs"
322,f-7gzwLtoqis8StcrfzvPA,Desert Toyota of Tucson,7150 East 22nd St,Tucson,AZ,85710.0,32.205596,-110.839906,2.5,288,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Parts & Supplies, Auto Repair, Oil Change Stations, Body Shops, Automotive, Tires, Car Dealers"
329,Z7efaiM3kCAJtM8P_jTH1Q,U-Haul Moving & Storage at Automall,4655 N Oracle Rd,Tucson,AZ,85705.0,32.29150502,-110.9785226,2.5,19,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Local Services, Home Services, Automotive, Truck Rental, Movers, Self Storage, Car Rental, Hotels & Travel, Propane"
340,VVMAvAVRpoVk6bd4avvYGw,Brew of A Sports Grill,1118 E 6th St,Tucson,AZ,85719.0,32.227415,-110.954146,3.0,33,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""'full_bar'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'None', 'GoodForDancing': 'False', 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Smoking': ""u'outdoor'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""u'free'"", 'HappyHour': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'WheelchairAccessible': 'True'}","Bars, American (New), Breakfast & Brunch, Restaurants, Nightlife, Sports Bars, American (Traditional), Chicken Wings"
342,IJTV6S1L2CF9s3X3Udvw9A,Oro Valley Pediatrics,1856 E Innovation Park,Oro Valley,AZ,85755.0,32.439234,-110.9436683,2.5,10,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Doctors, Pediatricians, Health & Medical"
343,iNMdSi5bmvGSGeRQiUW4dw,Wendy's,3535 E. Irvington Road,Tucson,AZ,85714.0,32.1637404,-110.9167218,2.5,14,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Fast Food, Burgers, Restaurants"
347,pHoP6SXp7u1FpTPPmDCQWg,Dairy Queen,501 N 4th Ave,Tucson,AZ,85705.0,32.227888,-110.9659152,3.0,38,1,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True'}","Food, Restaurants, Ice Cream & Frozen Yogurt, Fast Food, Burgers"
